SaleID,Product_id,Customer_id,Units_sold,SaleDate,BuyerType,year
9097,12,37,1,"Monday, February 13, 2023",User,2023
9132,12,183,1,"Friday, February 3, 2023",User,2023
9244,12,130,1,"Thursday, September 14, 2023",User,2023
9598,12,114,1,"Saturday, November 18, 2023",User,2023
9735,12,4,1,"Sunday, April 9, 2023",User,2023
48,12,122,1,"Tuesday, October 17, 2023",User,2023
292,12,64,1,"Friday, August 18, 2023",User,2023
455,12,131,1,"Thursday, July 20, 2023",User,2023
486,12,70,1,"Monday, January 9, 2023",User,2023
735,12,98,1,"Monday, March 27, 2023",User,2023
800,12,90,1,"Monday, June 26, 2023",User,2023
882,12,34,1,"Wednesday, October 18, 2023",User,2023
1392,12,120,1,"Saturday, February 25, 2023",User,2023
1706,12,41,1,"Sunday, January 15, 2023",User,2023
1778,12,190,1,"Thursday, July 13, 2023",User,2023
2052,12,161,1,"Sunday, June 11, 2023",User,2023
2495,12,87,1,"Wednesday, August 16, 2023",User,2023
2547,12,61,1,"Thursday, December 21, 2023",User,2023
2651,12,101,1,"Tuesday, July 11, 2023",User,2023
2943,12,88,1,"Tuesday, July 25, 2023",User,2023
2952,12,115,1,"Tuesday, February 14, 2023",User,2023
3089,12,34,1,"Sunday, December 3, 2023",User,2023
3476,12,169,1,"Tuesday, December 5, 2023",User,2023
3490,12,93,1,"Saturday, August 19, 2023",User,2023
3952,12,70,1,"Tuesday, April 11, 2023",User,2023
4192,12,60,1,"Monday, February 27, 2023",User,2023
4324,12,115,1,"Friday, May 5, 2023",User,2023
4755,12,128,1,"Saturday, June 24, 2023",User,2023
856,12,59,1,"Sunday, May 5, 2024",User,2024
960,12,59,1,"Saturday, August 17, 2024",User,2024
1234,12,76,1,"Sunday, May 18, 2025",User,2025
429,2,37,1,"Friday, August 18, 2023",User,2023
561,2,148,1,"Sunday, September 10, 2023",User,2023
572,2,119,1,"Thursday, December 14, 2023",User,2023
602,2,73,1,"Thursday, October 5, 2023",User,2023
760,2,188,1,"Saturday, January 21, 2023",User,2023
1274,2,185,1,"Monday, November 6, 2023",User,2023
1378,2,126,1,"Tuesday, November 7, 2023",User,2023
1443,2,1,1,"Friday, June 23, 2023",User,2023
1581,2,45,1,"Tuesday, March 21, 2023",User,2023
1677,2,132,1,"Tuesday, March 14, 2023",User,2023
2006,2,193,1,"Tuesday, February 7, 2023",User,2023
2325,2,42,1,"Sunday, July 23, 2023",User,2023
3036,2,200,1,"Monday, September 11, 2023",User,2023
3138,2,194,1,"Sunday, March 26, 2023",User,2023
3231,2,54,1,"Friday, September 8, 2023",User,2023
3456,2,128,1,"Sunday, December 31, 2023",User,2023
3702,2,134,1,"Friday, February 3, 2023",User,2023
3850,2,187,1,"Monday, April 10, 2023",User,2023
4364,2,130,1,"Friday, September 29, 2023",User,2023
4590,2,17,1,"Sunday, November 12, 2023",User,2023
4594,2,159,1,"Monday, March 27, 2023",User,2023
4608,2,196,1,"Wednesday, February 15, 2023",User,2023
4790,2,84,1,"Monday, October 23, 2023",User,2023
4923,2,18,1,"Monday, June 26, 2023",User,2023
5110,2,159,1,"Saturday, July 8, 2023",User,2023
5398,2,52,1,"Tuesday, August 29, 2023",User,2023
5547,2,6,1,"Monday, May 15, 2023",User,2023
5676,2,31,1,"Monday, February 6, 2023",User,2023
5812,2,78,1,"Tuesday, March 28, 2023",User,2023
5849,2,39,1,"Wednesday, July 12, 2023",User,2023
5946,2,164,1,"Monday, July 3, 2023",User,2023
6183,2,97,1,"Tuesday, June 6, 2023",User,2023
6195,2,113,1,"Thursday, February 16, 2023",User,2023
6622,2,124,1,"Saturday, October 7, 2023",User,2023
6765,2,24,1,"Tuesday, July 11, 2023",User,2023
6852,2,13,1,"Friday, February 24, 2023",User,2023
7060,2,105,1,"Thursday, November 16, 2023",User,2023
7206,2,25,1,"Sunday, May 21, 2023",User,2023
7322,2,181,1,"Friday, March 3, 2023",User,2023
7379,2,88,1,"Tuesday, June 13, 2023",User,2023
7725,2,22,1,"Saturday, March 25, 2023",User,2023
7754,2,83,1,"Tuesday, August 15, 2023",User,2023
8126,2,68,1,"Wednesday, February 1, 2023",User,2023
8402,2,180,1,"Friday, August 18, 2023",User,2023
8837,2,116,1,"Tuesday, October 3, 2023",User,2023
8911,2,166,1,"Friday, May 12, 2023",User,2023
9199,2,160,1,"Tuesday, February 21, 2023",User,2023
9642,2,88,1,"Saturday, February 4, 2023",User,2023
9746,2,64,1,"Thursday, July 6, 2023",User,2023
9876,2,75,1,"Monday, July 24, 2023",User,2023
429,2,37,1,"Wednesday, June 14, 2023",User,2023
561,2,148,1,"Wednesday, June 28, 2023",User,2023
572,2,119,1,"Thursday, July 13, 2023",User,2023
602,2,73,1,"Thursday, August 24, 2023",User,2023
760,2,188,1,"Thursday, January 5, 2023",User,2023
1274,2,185,1,"Monday, November 6, 2023",User,2023
1378,2,126,1,"Tuesday, November 7, 2023",User,2023
1443,2,1,1,"Friday, June 23, 2023",User,2023
1581,2,45,1,"Tuesday, March 21, 2023",User,2023
1677,2,132,1,"Tuesday, March 14, 2023",User,2023
2006,2,193,1,"Tuesday, February 7, 2023",User,2023
2325,2,42,1,"Sunday, July 23, 2023",User,2023
3036,2,200,1,"Monday, September 11, 2023",User,2023
3138,2,194,1,"Sunday, March 26, 2023",User,2023
3231,2,54,1,"Friday, September 8, 2023",User,2023
3456,2,128,1,"Sunday, December 31, 2023",User,2023
3702,2,134,1,"Friday, February 3, 2023",User,2023
3850,2,187,1,"Monday, April 10, 2023",User,2023
4364,2,130,1,"Friday, September 29, 2023",User,2023
4590,2,17,1,"Sunday, November 12, 2023",User,2023
4594,2,159,1,"Monday, March 27, 2023",User,2023
4608,2,196,1,"Wednesday, February 15, 2023",User,2023
4790,2,84,1,"Monday, October 23, 2023",User,2023
103,20,27,1,"Sunday, August 13, 2023",User,2023
175,20,134,1,"Sunday, August 6, 2023",User,2023
660,20,184,1,"Sunday, August 27, 2023",User,2023
693,20,17,1,"Sunday, July 9, 2023",User,2023
1238,20,170,1,"Tuesday, April 25, 2023",User,2023
1266,20,116,1,"Monday, May 29, 2023",User,2023
1303,20,8,1,"Saturday, April 8, 2023",User,2023
1507,20,60,1,"Tuesday, June 6, 2023",User,2023
1551,20,90,1,"Monday, August 28, 2023",User,2023
1586,20,167,1,"Monday, September 4, 2023",User,2023
1607,20,18,1,"Friday, October 6, 2023",User,2023
2498,20,169,1,"Sunday, June 11, 2023",User,2023
2516,20,69,1,"Monday, March 20, 2023",User,2023
2729,20,161,1,"Thursday, December 28, 2023",User,2023
2758,20,118,1,"Saturday, May 6, 2023",User,2023
3255,20,115,1,"Saturday, September 30, 2023",User,2023
3296,20,186,1,"Monday, January 2, 2023",User,2023
3461,20,136,1,"Tuesday, January 17, 2023",User,2023
3629,20,134,1,"Sunday, May 7, 2023",User,2023
3782,20,62,1,"Monday, August 7, 2023",User,2023
3837,20,151,1,"Saturday, December 2, 2023",User,2023
4045,20,127,1,"Sunday, December 31, 2023",User,2023
4299,20,69,1,"Friday, July 14, 2023",User,2023
4413,20,167,1,"Sunday, April 30, 2023",User,2023
4928,20,60,1,"Sunday, July 2, 2023",User,2023
5421,20,129,1,"Monday, April 10, 2023",User,2023
5656,20,19,1,"Tuesday, February 14, 2023",User,2023
6004,20,68,1,"Monday, December 25, 2023",User,2023
6075,20,117,1,"Sunday, October 29, 2023",User,2023
6394,20,52,1,"Monday, June 26, 2023",User,2023
6716,20,197,1,"Tuesday, April 25, 2023",User,2023
6724,20,200,1,"Thursday, April 20, 2023",User,2023
6964,20,36,1,"Friday, October 6, 2023",User,2023
7050,20,89,1,"Saturday, March 18, 2023",User,2023
7196,20,84,1,"Friday, August 4, 2023",User,2023
7593,20,159,1,"Sunday, May 21, 2023",User,2023
7966,20,78,1,"Saturday, February 25, 2023",User,2023
8574,20,64,1,"Sunday, April 16, 2023",User,2023
8640,20,67,1,"Tuesday, January 17, 2023",User,2023
8695,20,57,1,"Sunday, April 2, 2023",User,2023
8783,20,175,1,"Sunday, April 2, 2023",User,2023
8799,20,22,1,"Wednesday, March 29, 2023",User,2023
9127,20,100,1,"Saturday, April 1, 2023",User,2023
9222,20,101,1,"Monday, July 24, 2023",User,2023
9437,20,102,1,"Friday, October 27, 2023",User,2023
9687,20,133,1,"Wednesday, February 15, 2023",User,2023
9732,20,184,1,"Monday, August 14, 2023",User,2023
9807,20,176,1,"Wednesday, June 7, 2023",User,2023
103,20,27,1,"Thursday, February 1, 2024",User,2024
175,20,134,1,"Thursday, August 3, 2023",User,2023
660,20,184,1,"Tuesday, November 14, 2023",User,2023
693,20,17,1,"Thursday, January 26, 2023",User,2023
1238,20,170,1,"Tuesday, April 25, 2023",User,2023
1266,20,116,1,"Monday, May 29, 2023",User,2023
1303,20,8,1,"Saturday, April 8, 2023",User,2023
1507,20,60,1,"Tuesday, June 6, 2023",User,2023
1551,20,90,1,"Monday, August 28, 2023",User,2023
1586,20,167,1,"Monday, September 4, 2023",User,2023
1607,20,18,1,"Friday, October 6, 2023",User,2023
2498,20,169,1,"Sunday, June 11, 2023",User,2023
2516,20,69,1,"Monday, March 20, 2023",User,2023
2729,20,161,1,"Thursday, December 28, 2023",User,2023
2758,20,118,1,"Saturday, May 6, 2023",User,2023
3255,20,115,1,"Saturday, September 30, 2023",User,2023
3296,20,186,1,"Monday, January 2, 2023",User,2023
3461,20,136,1,"Tuesday, January 17, 2023",User,2023
3629,20,134,1,"Sunday, May 7, 2023",User,2023
3782,20,62,1,"Monday, August 7, 2023",User,2023
3837,20,151,1,"Saturday, December 2, 2023",User,2023
4045,20,127,1,"Sunday, December 31, 2023",User,2023
4299,20,69,1,"Friday, July 14, 2023",User,2023
4413,20,167,1,"Sunday, April 30, 2023",User,2023
1063,20,65,1,"Thursday, November 28, 2024",User,2024
1076,20,52,1,"Tuesday, November 12, 2024",User,2024
148,5,114,1,"Monday, June 19, 2023",User,2023
294,5,127,1,"Monday, November 27, 2023",User,2023
342,5,134,1,"Tuesday, June 20, 2023",User,2023
368,5,9,1,"Monday, March 20, 2023",User,2023
373,5,73,1,"Friday, August 18, 2023",User,2023
488,5,141,1,"Saturday, February 4, 2023",User,2023
600,5,179,1,"Wednesday, July 5, 2023",User,2023
672,5,38,1,"Sunday, October 22, 2023",User,2023
744,5,121,1,"Saturday, January 14, 2023",User,2023
809,5,93,1,"Wednesday, March 29, 2023",User,2023
831,5,56,1,"Saturday, July 29, 2023",User,2023
1043,5,181,1,"Friday, June 9, 2023",User,2023
1572,5,38,1,"Thursday, August 24, 2023",User,2023
2497,5,77,1,"Thursday, March 23, 2023",User,2023
2549,5,4,1,"Friday, September 29, 2023",User,2023
2903,5,113,1,"Tuesday, January 3, 2023",User,2023
3134,5,159,1,"Friday, August 25, 2023",User,2023
3936,5,123,1,"Tuesday, January 31, 2023",User,2023
3973,5,190,1,"Friday, November 24, 2023",User,2023
4052,5,45,1,"Friday, July 7, 2023",User,2023
4085,5,18,1,"Friday, April 21, 2023",User,2023
4111,5,154,1,"Saturday, December 2, 2023",User,2023
4211,5,72,1,"Saturday, April 15, 2023",User,2023
4339,5,175,1,"Thursday, December 14, 2023",User,2023
4510,5,98,1,"Wednesday, September 6, 2023",User,2023
4747,5,79,1,"Wednesday, December 6, 2023",User,2023
4752,5,72,1,"Saturday, February 18, 2023",User,2023
5055,5,85,1,"Sunday, December 10, 2023",User,2023
5916,5,5,1,"Tuesday, January 24, 2023",User,2023
6085,5,161,1,"Monday, March 6, 2023",User,2023
6127,5,117,1,"Monday, April 24, 2023",User,2023
6484,5,150,1,"Friday, April 21, 2023",User,2023
6498,5,139,1,"Thursday, December 7, 2023",User,2023
7111,5,165,1,"Friday, July 28, 2023",User,2023
7139,5,64,1,"Sunday, April 30, 2023",User,2023
7199,5,111,1,"Wednesday, December 27, 2023",User,2023
7312,5,109,1,"Monday, December 25, 2023",User,2023
8339,5,23,1,"Sunday, December 31, 2023",User,2023
8396,5,57,1,"Monday, September 25, 2023",User,2023
8732,5,58,1,"Wednesday, October 25, 2023",User,2023
8798,5,170,1,"Wednesday, September 20, 2023",User,2023
9144,5,48,1,"Saturday, April 1, 2023",User,2023
9197,5,38,1,"Saturday, May 6, 2023",User,2023
9342,5,19,1,"Friday, February 3, 2023",User,2023
9518,5,69,1,"Thursday, May 25, 2023",User,2023
9658,5,160,1,"Saturday, May 13, 2023",User,2023
9767,5,145,1,"Sunday, January 1, 2023",User,2023
148,5,114,1,"Monday, January 30, 2023",User,2023
294,5,127,1,"Tuesday, August 22, 2023",User,2023
342,5,134,1,"Monday, February 13, 2023",User,2023
368,5,9,1,"Tuesday, March 21, 2023",User,2023
373,5,73,1,"Tuesday, March 28, 2023",User,2023
488,5,141,1,"Tuesday, May 9, 2023",User,2023
600,5,179,1,"Tuesday, August 22, 2023",User,2023
672,5,38,1,"Thursday, November 30, 2023",User,2023
744,5,121,1,"Tuesday, July 4, 2023",User,2023
809,5,93,1,"Friday, July 7, 2023",User,2023
831,5,56,1,"Tuesday, August 8, 2023",User,2023
1043,5,181,1,"Friday, June 9, 2023",User,2023
1572,5,38,1,"Thursday, August 24, 2023",User,2023
2497,5,77,1,"Thursday, March 23, 2023",User,2023
2549,5,4,1,"Friday, September 29, 2023",User,2023
2903,5,113,1,"Tuesday, January 3, 2023",User,2023
3134,5,159,1,"Friday, August 25, 2023",User,2023
3936,5,123,1,"Tuesday, January 31, 2023",User,2023
3973,5,190,1,"Friday, November 24, 2023",User,2023
4052,5,45,1,"Friday, July 7, 2023",User,2023
4085,5,18,1,"Friday, April 21, 2023",User,2023
4111,5,154,1,"Saturday, December 2, 2023",User,2023
4211,5,72,1,"Saturday, April 15, 2023",User,2023
4339,5,175,1,"Thursday, December 14, 2023",User,2023
4510,5,98,1,"Wednesday, September 6, 2023",User,2023
4747,5,79,1,"Wednesday, December 6, 2023",User,2023
4752,5,72,1,"Saturday, February 18, 2023",User,2023
14,6,102,1,"Friday, February 10, 2023",User,2023
47,6,24,1,"Saturday, September 23, 2023",User,2023
78,6,82,1,"Wednesday, May 24, 2023",User,2023
132,6,181,1,"Friday, June 9, 2023",User,2023
211,6,96,1,"Thursday, December 28, 2023",User,2023
581,6,149,1,"Sunday, November 12, 2023",User,2023
898,6,62,1,"Saturday, June 10, 2023",User,2023
936,6,103,1,"Tuesday, November 14, 2023",User,2023
1113,6,74,1,"Wednesday, August 30, 2023",User,2023
1375,6,111,1,"Thursday, August 17, 2023",User,2023
1434,6,50,1,"Thursday, October 26, 2023",User,2023
1740,6,173,1,"Saturday, August 19, 2023",User,2023
2262,6,41,1,"Wednesday, March 15, 2023",User,2023
2400,6,77,1,"Friday, September 15, 2023",User,2023
2648,6,30,1,"Saturday, November 4, 2023",User,2023
2749,6,58,1,"Saturday, September 23, 2023",User,2023
2773,6,11,1,"Saturday, December 30, 2023",User,2023
2838,6,187,1,"Sunday, July 30, 2023",User,2023
2874,6,76,1,"Friday, August 4, 2023",User,2023
3661,6,105,1,"Sunday, November 5, 2023",User,2023
4289,6,114,1,"Friday, July 28, 2023",User,2023
4298,6,25,1,"Saturday, December 2, 2023",User,2023
4311,6,26,1,"Thursday, September 7, 2023",User,2023
4658,6,129,1,"Saturday, January 21, 2023",User,2023
4663,6,141,1,"Friday, June 9, 2023",User,2023
4798,6,153,1,"Friday, November 24, 2023",User,2023
4906,6,38,1,"Tuesday, November 14, 2023",User,2023
4921,6,62,1,"Thursday, May 4, 2023",User,2023
4994,6,14,1,"Wednesday, September 27, 2023",User,2023
5033,6,196,1,"Saturday, November 11, 2023",User,2023
5222,6,121,1,"Sunday, January 8, 2023",User,2023
5321,6,161,1,"Saturday, May 20, 2023",User,2023
5379,6,5,1,"Monday, November 6, 2023",User,2023
5530,6,11,1,"Saturday, April 29, 2023",User,2023
5805,6,169,1,"Friday, January 13, 2023",User,2023
6014,6,90,1,"Friday, March 10, 2023",User,2023
6214,6,150,1,"Saturday, December 2, 2023",User,2023
6287,6,149,1,"Thursday, January 19, 2023",User,2023
6494,6,131,1,"Tuesday, December 19, 2023",User,2023
6913,6,153,1,"Saturday, October 28, 2023",User,2023
7227,6,199,1,"Saturday, June 3, 2023",User,2023
7309,6,170,1,"Saturday, October 14, 2023",User,2023
7491,6,153,1,"Thursday, July 20, 2023",User,2023
7664,6,183,1,"Thursday, February 16, 2023",User,2023
8119,6,164,1,"Tuesday, November 21, 2023",User,2023
8444,6,163,1,"Saturday, July 15, 2023",User,2023
8613,6,91,1,"Thursday, August 3, 2023",User,2023
9159,6,50,1,"Wednesday, September 20, 2023",User,2023
78,6,145,1,"Tuesday, November 28, 2023",User,2023
132,6,181,1,"Monday, December 2, 2024",User,2024
211,6,96,1,"Thursday, April 27, 2023",User,2023
581,6,149,1,"Wednesday, July 26, 2023",User,2023
898,6,62,1,"Monday, September 11, 2023",User,2023
936,6,103,1,"Thursday, February 1, 2024",User,2024
1113,6,74,1,"Wednesday, August 30, 2023",User,2023
1375,6,111,1,"Thursday, August 17, 2023",User,2023
1434,6,50,1,"Thursday, October 26, 2023",User,2023
1740,6,173,1,"Saturday, August 19, 2023",User,2023
2262,6,41,1,"Wednesday, March 15, 2023",User,2023
2400,6,77,1,"Friday, September 15, 2023",User,2023
2648,6,30,1,"Saturday, November 4, 2023",User,2023
2749,6,58,1,"Saturday, September 23, 2023",User,2023
2773,6,11,1,"Saturday, December 30, 2023",User,2023
2838,6,187,1,"Sunday, July 30, 2023",User,2023
2874,6,76,1,"Friday, August 4, 2023",User,2023
3661,6,105,1,"Sunday, November 5, 2023",User,2023
4289,6,114,1,"Friday, July 28, 2023",User,2023
4298,6,25,1,"Saturday, December 2, 2023",User,2023
4311,6,26,1,"Thursday, September 7, 2023",User,2023
4658,6,129,1,"Saturday, January 21, 2023",User,2023
4663,6,141,1,"Friday, June 9, 2023",User,2023
4798,6,153,1,"Friday, November 24, 2023",User,2023
323,6,159,1,"Saturday, November 19, 2022",User,2022
388,6,80,1,"Monday, January 23, 2023",User,2023
672,6,194,1,"Saturday, March 11, 2023",User,2023
192,22,64,1,"Tuesday, April 25, 2023",User,2023
250,22,151,1,"Sunday, May 21, 2023",User,2023
362,22,53,1,"Monday, November 27, 2023",User,2023
940,22,167,1,"Thursday, February 9, 2023",User,2023
1217,22,38,1,"Saturday, December 2, 2023",User,2023
1782,22,33,1,"Friday, March 17, 2023",User,2023
1947,22,199,1,"Tuesday, September 19, 2023",User,2023
2970,22,85,1,"Tuesday, January 31, 2023",User,2023
2997,22,138,1,"Saturday, January 28, 2023",User,2023
3029,22,97,1,"Friday, December 22, 2023",User,2023
3156,22,197,1,"Friday, February 3, 2023",User,2023
3159,22,11,1,"Thursday, March 23, 2023",User,2023
3180,22,50,1,"Friday, November 10, 2023",User,2023
3460,22,133,1,"Thursday, February 16, 2023",User,2023
3467,22,98,1,"Tuesday, May 23, 2023",User,2023
3697,22,172,1,"Tuesday, September 12, 2023",User,2023
3706,22,97,1,"Sunday, December 24, 2023",User,2023
3719,22,9,1,"Monday, October 2, 2023",User,2023
4027,22,116,1,"Tuesday, January 3, 2023",User,2023
4121,22,143,1,"Wednesday, December 6, 2023",User,2023
4171,22,118,1,"Saturday, April 1, 2023",User,2023
4393,22,29,1,"Wednesday, April 19, 2023",User,2023
4730,22,141,1,"Monday, November 27, 2023",User,2023
4829,22,194,1,"Monday, May 8, 2023",User,2023
4980,22,93,1,"Friday, August 18, 2023",User,2023
5203,22,139,1,"Saturday, April 22, 2023",User,2023
5204,22,154,1,"Thursday, April 6, 2023",User,2023
5215,22,18,1,"Tuesday, January 10, 2023",User,2023
5540,22,125,1,"Saturday, November 18, 2023",User,2023
5822,22,113,1,"Sunday, October 8, 2023",User,2023
6027,22,72,1,"Monday, April 24, 2023",User,2023
6247,22,74,1,"Sunday, August 13, 2023",User,2023
6321,22,77,1,"Thursday, September 14, 2023",User,2023
6750,22,108,1,"Thursday, March 2, 2023",User,2023
6957,22,90,1,"Friday, June 16, 2023",User,2023
6970,22,82,1,"Friday, April 21, 2023",User,2023
7038,22,186,1,"Friday, October 20, 2023",User,2023
7672,22,114,1,"Tuesday, June 27, 2023",User,2023
7964,22,8,1,"Wednesday, December 6, 2023",User,2023
8161,22,109,1,"Wednesday, December 13, 2023",User,2023
8350,22,10,1,"Friday, March 3, 2023",User,2023
8371,22,83,1,"Saturday, October 28, 2023",User,2023
8374,22,71,1,"Monday, October 30, 2023",User,2023
8438,22,144,1,"Monday, June 5, 2023",User,2023
8567,22,103,1,"Thursday, June 22, 2023",User,2023
8830,22,11,1,"Friday, November 24, 2023",User,2023
8863,22,102,1,"Monday, May 22, 2023",User,2023
8872,22,47,1,"Friday, September 15, 2023",User,2023
8981,22,181,1,"Monday, June 26, 2023",User,2023
9153,22,118,1,"Saturday, June 3, 2023",User,2023
9348,22,136,1,"Tuesday, December 26, 2023",User,2023
9371,22,48,1,"Sunday, June 18, 2023",User,2023
9653,22,139,1,"Friday, March 17, 2023",User,2023
192,22,64,1,"Friday, March 31, 2023",User,2023
250,22,151,1,"Wednesday, June 21, 2023",User,2023
362,22,14,1,"Monday, March 13, 2023",User,2023
940,22,167,1,"Thursday, August 1, 2024",User,2024
1217,22,38,1,"Saturday, December 2, 2023",User,2023
1782,22,33,1,"Friday, March 17, 2023",User,2023
1947,22,199,1,"Tuesday, September 19, 2023",User,2023
2970,22,85,1,"Tuesday, January 31, 2023",User,2023
2997,22,138,1,"Saturday, January 28, 2023",User,2023
3029,22,97,1,"Friday, December 22, 2023",User,2023
3156,22,197,1,"Friday, February 3, 2023",User,2023
3159,22,11,1,"Thursday, March 23, 2023",User,2023
3180,22,50,1,"Friday, November 10, 2023",User,2023
3460,22,133,1,"Thursday, February 16, 2023",User,2023
3467,22,98,1,"Tuesday, May 23, 2023",User,2023
3697,22,172,1,"Tuesday, September 12, 2023",User,2023
3706,22,97,1,"Sunday, December 24, 2023",User,2023
3719,22,9,1,"Monday, October 2, 2023",User,2023
4027,22,116,1,"Tuesday, January 3, 2023",User,2023
4121,22,143,1,"Wednesday, December 6, 2023",User,2023
